ID,ExpiryDate,Strike,DateAndTime,Timestamp,Volume,VWAP
0,2020-08-21,7.5,2020-07-20T09:30:00,1595251800,2,0.05
1,2020-08-21,10.0,2020-07-20T10:53:00,1595256780,1,0.25
2,2020-08-21,10.0,2020-07-20T11:19:00,1595258340,1,0.2
3,2020-08-21,10.0,2020-07-20T11:36:00,1595259360,1,0.1
4,2020-08-21,10.0,2020-07-20T12:39:00,1595263140,1,0.25
5,2020-08-21,10.0,2020-07-20T12:54:00,1595264040,1,0.25
6,2020-08-21,10.0,2020-07-20T15:20:00,1595272800,99,0.11
7,2020-08-21,12.5,2020-07-20T09:30:00,1595251800,4,0.0625
8,2020-08-21,12.5,2020-07-20T11:18:00,1595258280,4,0.15
9,2020-08-21,12.5,2020-07-20T15:20:00,1595272800,33,0.14
10,2020-08-21,12.5,2020-07-21T11:23:00,1595344980,2,0.05
11,2020-08-21,12.5,2020-07-21T12:06:00,1595347560,1,0.05
12,2020-08-21,12.5,2020-07-29T09:39:00,1596029940,6,0.05
13,2020-08-21,15.0,2020-07-20T09:30:00,1595251800,3,0.4166667
14,2020-08-21,15.0,2020-07-20T09:37:00,1595252220,1,0.3
15,2020-08-21,15.0,2020-07-20T09:39:00,1595252340,1,0.3
16,2020-08-21,15.0,2020-07-20T09:40:00,1595252400,10,0.35
17,2020-08-21,15.0,2020-07-20T09:41:00,1595252460,1,0.45
18,2020-08-21,15.0,2020-07-20T09:44:00,1595252640,1,0.45
19,2020-08-21,15.0,2020-07-20T09:47:00,1595252820,1,0.45
20,2020-08-21,15.0,2020-07-20T10:15:00,1595254500,1,0.3
21,2020-08-21,15.0,2020-07-20T10:16:00,1595254560,1,0.3
22,2020-08-21,15.0,2020-07-20T10:19:00,1595254740,1,0.25
23,2020-08-21,15.0,2020-07-20T10:45:00,1595256300,2,0.25
24,2020-08-21,15.0,2020-07-20T10:51:00,1595256660,1,0.3
25,2020-08-21,15.0,2020-07-20T11:40:00,1595259600,2,0.3
26,2020-08-21,15.0,2020-07-20T12:06:00,1595261160,2,0.25
27,2020-08-21,15.0,2020-07-20T13:27:00,1595266020,2,0.265
28,2020-08-21,15.0,2020-07-20T13:29:00,1595266140,1,0.3
29,2020-08-21,15.0,2020-07-20T14:28:00,1595269680,4,0.25
30,2020-08-21,15.0,2020-07-20T15:40:00,1595274000,3,0.25
31,2020-08-21,15.0,2020-07-20T15:46:00,1595274360,1,0.2
32,2020-08-21,15.0,2020-07-20T15:51:00,1595274660,2,0.25
33,2020-08-21,15.0,2020-07-21T10:13:00,1595340780,2,0.13
34,2020-08-21,15.0,2020-07-21T11:29:00,1595345340,1,0.2
35,2020-08-21,15.0,2020-07-21T12:32:00,1595349120,3,0.2
36,2020-08-21,15.0,2020-07-21T12:48:00,1595350080,2,0.15
37,2020-08-21,15.0,2020-07-21T13:52:00,1595353920,1,0.2
38,2020-08-21,15.0,2020-07-21T14:27:00,1595356020,2,0.18
39,2020-08-21,15.0,2020-07-21T15:24:00,1595359440,2,0.2
40,2020-08-21,15.0,2020-07-21T15:49:00,1595360940,1,0.2
41,2020-08-21,15.0,2020-07-21T15:54:00,1595361240,5,0.18
42,2020-08-21,15.0,2020-07-22T09:33:00,1595424780,3,0.2
43,2020-08-21,15.0,2020-07-22T09:37:00,1595425020,2,0.25
44,2020-08-21,15.0,2020-07-22T09:39:00,1595425140,1,0.25
45,2020-08-21,15.0,2020-07-22T09:50:00,1595425800,2,0.2
46,2020-08-21,15.0,2020-07-22T10:27:00,1595428020,1,0.15
47,2020-08-21,15.0,2020-07-22T11:34:00,1595432040,1,0.15
48,2020-08-21,15.0,2020-07-23T10:47:00,1595515620,20,0.1
49,2020-08-21,15.0,2020-07-24T10:44:00,1595601840,15,0.1
50,2020-08-21,15.0,2020-07-24T10:49:00,1595602140,18,0.1
51,2020-08-21,15.0,2020-07-24T10:50:00,1595602200,102,0.1
52,2020-08-21,17.5,2020-07-20T09:30:00,1595251800,5,0.9
53,2020-08-21,17.5,2020-07-20T09:31:00,1595251860,10,0.907
54,2020-08-21,17.5,2020-07-20T09:37:00,1595252220,1,0.75
55,2020-08-21,17.5,2020-07-20T09:40:00,1595252400,1,0.95
56,2020-08-21,17.5,2020-07-20T09:48:00,1595252880,1,0.7
57,2020-08-21,17.5,2020-07-20T09:56:00,1595253360,10,0.75
58,2020-08-21,17.5,2020-07-20T09:57:00,1595253420,3,0.75
59,2020-08-21,17.5,2020-07-20T09:59:00,1595253540,5,0.7
